SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
512481,POLYTEX(P)  ,B ,Q,7.17,7.17,6.83,6.83,6.83,7.18,6,2000,14000.00,
512489,OASIS SECUR.,B ,Q,37.80,37.80,34.20,34.20,34.20,36.00,9,38,1310.00,
512493,GARNET INTL ,B ,Q,112.80,112.80,112.80,112.80,112.80,107.45,2,1200,135360.00,
512499,SHALIMAR PRO,B ,Q,0.55,0.58,0.55,0.55,0.55,0.57,50,174941,96247.00,
512519,DONEAR IND. ,B ,Q,16.20,17.40,16.20,16.50,16.40,16.70,415,44354,735879.00,
512527,SUPER SAL IN,B ,Q,360.00,369.00,360.00,365.50,368.00,359.90,85,4251,1550917.00,
512529,SEQUENT     ,B ,Q,813.25,830.00,804.00,815.75,812.75,828.75,187,6767,5546904.00,
512531,STC INDIA   ,B ,Q,196.90,220.40,187.60,212.20,212.20,190.40,9719,401565,82776750.00,
512535,ASAHI INFRA.,T ,Q,1.22,1.26,1.22,1.26,1.26,1.20,9,13922,17523.00,
512553,ZENITH EXP. ,B ,Q,58.00,62.95,57.10,60.00,60.00,60.00,12,1119,64695.00,
512559,KOHINORFOODS,B ,Q,47.35,48.55,47.30,47.65,47.65,47.40,106,6219,299001.00,
512573,AVANTI FEEDS,B ,Q,2592.00,2676.00,2548.00,2563.50,2563.50,2574.00,893,6029,15835231.00,
512579,GUJ.NRE COKE,B ,Q,3.95,4.08,3.92,3.99,3.99,3.87,764,395592,1590983.00,
512587,ZODIAC JRD  ,B ,Q,65.00,68.85,59.75,63.95,64.00,60.05,15,2035,125914.00,
512597,KEYNOTE CORP,B ,Q,40.10,40.20,39.90,39.90,39.90,41.95,6,677,27137.00,
512599,ADANI ENTER ,A ,Q,96.20,103.00,95.50,98.75,98.75,94.40,25438,4038308,404190158.00,
512604,HARIA EXPORT,B ,Q,2.20,2.20,2.15,2.20,2.20,2.10,4,1598,3490.00,
512608,BHANDARI HOS,B ,Q,58.95,61.25,56.50,57.90,57.30,58.00,978,1124724,66748307.00,
512626,ORBIT EXPORT,B ,Q,467.00,469.90,464.90,465.00,465.00,467.00,71,1162,542419.00,
512634,SAVERA IND  ,B ,Q,39.95,41.00,39.75,39.75,39.75,40.80,14,1245,50296.00,
513005,VBC FERRO   ,T ,Q,61.00,61.20,61.00,61.20,61.20,58.30,10,1764,107896.00,
513010,TATA SPONGE ,B ,Q,528.00,590.00,528.00,572.85,572.85,524.90,16687,582320,332291457.00,
513023,NAV BHAR VEN,B ,Q,168.00,170.00,167.15,169.65,169.00,167.95,112,3991,676996.00,
513043,REMI EDEL   ,B ,Q,24.60,24.60,22.50,22.50,22.50,23.45,6,3100,76050.00,
513059,G.S.AUTO INT,B ,Q,23.05,25.40,22.75,23.05,23.05,23.05,724,237997,5684680.00,
513097,SHIV.BIMETAL,B ,Q,30.45,31.50,30.35,31.05,31.25,30.45,71,11973,369194.00,
513108,GANDHI SP.TU,B ,Q,275.00,275.00,271.00,271.00,271.00,276.00,7,430,117104.00,
513117,AMFORGE IND.,B ,Q,1.87,1.87,1.71,1.81,1.81,1.79,31,37701,66278.00,
513121,ORICON ENT  ,B ,Q,52.50,53.70,51.80,52.40,52.40,51.35,1732,245283,12935353.00,
513142,BALASORE    ,B ,Q,17.25,18.45,17.05,18.05,18.05,17.40,404,191044,3431737.00,
513149,ACROW INDIA ,T ,Q,130.80,130.80,130.80,130.80,130.80,124.60,2,25,3270.00,
513173,STL STR INF ,B ,Q,8.17,8.17,8.17,8.17,8.17,8.01,11,3200,26144.00,
513179,NAT STL AGRO,T ,Q,14.61,15.85,14.60,15.66,15.85,15.10,61,19615,301837.00,
513216,UTTAM GALVA ,B ,Q,38.40,40.00,38.30,38.75,38.75,38.15,1200,142978,5610691.00,
513228,PENNAR STEEL,B ,Q,63.75,68.30,62.00,66.30,66.30,63.05,3184,790174,51613535.00,
513250,JYOTI STRUCT,B ,Q,26.50,28.30,26.50,27.35,27.35,26.90,1053,214389,5933213.00,
513252,JAY USHIN   ,T ,Q,220.50,220.60,210.00,211.60,211.60,210.10,13,1564,344462.00,
513262,ST.STR.WHEEL,B ,Q,366.00,370.00,352.30,353.90,358.00,365.50,637,16252,5856892.00,
513265,MUKESH STEEL,Z ,Q,28.75,28.75,26.10,27.50,27.50,27.45,4,202,5276.00,
513269,MAN IND.(I) ,B ,Q,112.00,119.40,112.00,116.00,116.00,111.80,3608,305457,35605805.00,
513295,RUCHI STR AL,B ,Q,6.20,7.20,6.01,6.70,6.70,6.00,57,125123,841380.00,
513303,MODERN STEEL,B ,Q,9.39,9.40,8.87,9.38,9.40,9.00,8,363,3406.00,
513309,ALUM IND EX ,Z ,Q,7.54,7.55,7.54,7.55,7.55,7.50,2,250,1886.00,
513333,BHUWALKA ST.,T ,Q,8.82,8.82,8.82,8.82,8.82,8.40,2,20,176.00,
513335,METALFORGE  ,B ,Q,125.00,140.70,125.00,129.25,129.25,124.25,6172,466833,62341848.00,
513337,GUJ.TOOLROOM,T ,Q,2.45,2.45,2.45,2.45,2.45,2.49,3,30,73.00,
513349,AJMERA      ,B ,Q,138.50,142.70,137.00,138.90,138.90,136.90,629,30387,4260354.00,
513353,COCHIN MIN. ,B ,Q,87.80,102.00,84.25,95.70,95.70,85.50,295,40147,3788197.00,
513359,PARINFRA    ,B ,Q,17.00,17.00,17.00,17.00,17.00,16.70,16,11380,193460.00,
513361,ISW LTD     ,B ,Q,3.02,3.02,3.02,3.02,3.02,2.88,4,2632,7948.00,
513369,RAJKUMAR FRG,T ,Q,22.25,22.25,20.20,20.20,20.20,21.20,6,1100,24144.00,
513375,CARBORUNDUM ,B ,Q,185.00,190.70,184.25,186.55,187.55,183.40,458,23817,4470709.00,
513377,MINERAL&METL,A ,Q,50.50,52.40,49.70,51.05,51.05,50.25,5680,675369,34594880.00,
513397,VALLABH STEL,B ,Q,22.05,22.05,19.95,19.95,19.95,21.00,4,206,4114.00,
513401,ASHIANA ISP.,T ,Q,9.25,9.25,9.25,9.25,9.25,9.00,1,500,4625.00,
513403,PM TELELINN ,B ,Q,4.20,4.25,4.20,4.25,4.25,4.05,13,3200,13581.00,
513405,PENNAR ALUM.,T ,Q,0.34,0.34,0.34,0.34,0.34,0.33,25,3550,1207.00,
513414,SUJANA METAL,B ,Q,2.87,2.99,2.75,2.89,2.82,2.77,140,153731,445564.00,
513418,SMFIL       ,B ,Q,10.59,10.59,10.00,10.46,10.46,10.40,22,7685,78476.00,
513430,PARTH ALUM. ,T ,Q,4.67,4.67,4.67,4.67,4.67,4.45,1,1000,4670.00,
513434,TATA METALIK,B ,Q,103.50,118.70,102.50,115.75,115.75,102.10,9041,703047,79416803.00,
513436,SHAH ALLOYS ,B ,Q,5.20,5.20,5.20,5.20,5.20,5.35,4,1150,5980.00,
513446,MONNETISPA  ,B ,Q,40.05,40.65,39.05,39.25,39.25,39.60,857,80585,3212312.00,
513456,KANISHK ST. ,T ,Q,5.25,5.25,5.25,5.25,5.25,5.00,1,300,1575.00,
513472,SIMPLEX CAST,B ,Q,47.00,49.70,45.60,48.45,48.05,48.55,55,13061,621844.00,
513488,SH.STEEL WIR,T ,Q,11.77,11.77,11.77,11.77,11.77,11.21,1,500,5885.00,
513498,SOUTH.MAGNES,P ,Q,39.35,39.35,39.35,39.35,39.35,40.15,2,500,19675.00,
513502,BARODA EXTR.,B ,Q,0.54,0.54,0.54,0.54,0.54,0.52,1,25,13.00,
513509,KALYANI FORG,T ,Q,290.00,294.10,279.00,293.50,294.10,280.10,47,1468,429173.00,
513511,PANCH.STEEL ,B ,Q,26.50,26.50,26.50,26.50,26.50,26.50,1,500,13250.00,
513513,ADITYA ISPAT,B ,Q,2.98,2.98,2.98,2.98,2.98,2.84,1,50,149.00,
513515,S.R.INDUS.  ,B ,Q,7.85,8.00,7.85,7.85,7.85,7.85,16,14507,114204.00,
513517,STEELCAST   ,B ,Q,55.00,60.00,54.00,57.85,57.00,55.95,375,163849,9498155.00,
513519,PITTI LAMIN.,B ,Q,86.00,88.75,83.05,83.80,83.80,84.75,2057,167926,14514047.00,
513528,GLITTEK GRAN,B ,Q,2.50,2.50,2.40,2.50,2.50,2.40,9,6599,16248.00,
513532,PRADEEP MET.,B ,Q,61.25,61.25,58.75,59.25,58.75,59.90,39,3404,205794.00,
513534,VARDHMAN IND,B ,Q,33.00,33.00,31.10,31.90,31.90,30.70,5,1098,34766.00,
513536,GNRL        ,B ,Q,86.10,92.50,85.00,90.00,90.00,88.30,8,1304,120114.00,
513554,MAHA STEEL  ,B ,Q,41.90,41.90,38.00,38.95,40.20,38.30,26,18905,723054.00,
513558,REAL STRIPS ,B ,Q,17.00,17.50,17.00,17.50,17.50,17.10,3,90,1550.00,
513566,NOVA IRON&ST,T ,Q,7.60,7.68,7.60,7.68,7.68,8.00,9,582,4449.00,
513583,S.B.& T INT.,B ,Q,1.12,1.12,1.07,1.12,1.12,1.07,7,4302,4768.00,
513597,SURANA INDS ,B ,Q,18.80,19.70,18.75,19.00,19.65,19.70,20,116772,2195612.00,
513599,HIND.COPPER ,A ,Q,66.00,67.05,64.60,65.40,65.40,65.80,3181,310544,20497398.00,
513605,SRIPIPES    ,B ,Q,320.50,349.00,320.10,340.80,340.80,318.80,3803,167031,56610606.00,
513611,PITHAMP.STL ,T ,Q,1.14,1.14,1.14,1.14,1.14,1.20,3,569,648.00,
513629,TULSYAN NEC ,T ,Q,24.75,24.75,24.75,24.75,24.75,23.60,23,14432,357192.00,
513683,NEYVELI LIGN,A ,Q,84.00,87.35,84.00,85.20,85.00,83.90,911,48332,4135092.00,
513687,SPECTRA IND.,T ,Q,13.00,14.07,13.00,14.07,14.07,13.40,10,1233,17345.00,
513691,JMT AUTO LTD,B ,Q,133.40,133.40,120.80,130.80,130.80,127.10,4532,543287,69020224.00,
513693,KIC METALIKS,B ,Q,269.10,269.10,266.10,267.00,267.00,269.10,4,39,10425.00,
513699,SOLID STONE ,B ,Q,48.25,50.50,48.25,50.50,50.50,50.75,6,1600,80412.00,
513703,KUMAR WIRE  ,T ,Q,13.46,13.46,13.40,13.40,13.40,13.20,3,250,3359.00,
513709,SHILP GRAVUR,B ,Q,66.00,69.95,66.00,67.25,67.25,68.75,51,6500,438716.00,
513713,WHITE DIAMON,B ,Q,11.00,11.00,10.50,10.50,10.50,11.00,5,199,2113.00,
513729,ARO GRANITE ,B ,Q,56.10,59.90,56.10,56.50,56.50,55.00,139,17066,995181.00,
514010,HIM.FIBRES  ,T ,Q,20.00,21.60,19.95,21.40,21.40,21.00,38,19622,394794.00,
514030,DEEPAK SPINN,B ,Q,72.55,75.95,70.00,75.70,75.10,67.85,572,137964,10232012.00,
514034,JBF IND.LTD ,B ,Q,305.00,310.25,303.20,306.20,306.20,302.05,3008,151897,46651661.00,
514036,LOY.TEX MILL,T ,Q,440.00,457.00,440.00,440.00,440.00,440.00,8,121,53461.00,
514043,HIMAT.SEIDE ,B ,Q,184.00,198.00,181.30,194.70,194.70,182.60,11184,794815,152221809.00,
514045,BSL LTD.    ,B ,Q,56.10,57.20,55.00,55.05,55.05,56.15,76,7456,417045.00,
514087,PBM POLYTEX ,B ,Q,125.00,130.00,122.70,123.90,122.70,124.70,92,7898,986826.00,
514113,ADHINATH TEX,T ,Q,1.39,1.39,1.29,1.29,1.29,1.33,2,124,162.00,
514118,ESKAY K'N'IT,B ,Q,0.45,0.45,0.43,0.45,0.45,0.43,7,4706,2103.00,
514128,KONARK SYN. ,B ,Q,17.40,17.40,17.40,17.40,17.40,16.60,8,872,15172.00,
514138,SURYALATA SP,B ,Q,167.60,167.70,154.00,159.10,157.00,162.80,94,5749,913170.00,
514140,SURYAVA SPIN,B ,Q,12.72,12.72,11.90,12.72,12.72,12.12,8,1004,12658.00,
514142,TT LTD.     ,B ,Q,56.20,60.70,56.20,59.35,59.35,55.25,753,56804,3380597.00,
514144,UNIWORTH LTD,T ,Q,2.00,2.00,2.00,2.00,2.00,1.91,6,1734,3468.00,
514162,WELSPUN (I) ,B ,Q,922.00,938.45,906.65,933.10,933.10,920.95,1848,60748,56462376.00,
514165,IND.ACRYLICS,B ,Q,7.25,8.54,7.17,7.97,7.97,7.12,985,1316134,10622327.00,
514167,GANESH ECOSP,B ,Q,159.00,167.40,157.10,166.10,166.10,159.40,317,17688,2899828.00,
514171,CEETA IND.  ,T ,Q,3.51,3.51,3.51,3.51,3.51,3.35,1,200,702.00,
514175,VARDHMAN POL,B ,Q,53.00,54.90,52.35,52.85,52.35,53.85,18,1502,79844.00,
514183,BLA ROS IND ,B ,Q,28.25,31.00,28.25,29.95,30.00,28.35,238,62792,1884249.00,
514199,BALA TEC IND,T ,Q,3.00,3.15,3.00,3.15,3.15,3.00,9,4331,13411.00,
514211,SUMEET INDS.,B ,Q,11.75,11.95,10.98,11.10,11.10,11.55,1154,903742,10105423.00,
514215,BINNY LTD.  ,B ,Q,142.00,143.00,132.00,142.90,143.00,138.00,41,1511,210009.00,
514221,KLIFESTYLE  ,B ,Q,0.22,0.26,0.22,0.26,0.26,0.24,42,113349,28848.00,
514234,SANGAM INDIA,B ,Q,218.00,226.00,218.00,225.90,226.00,215.30,870,69639,15684627.00,
514240,SNS TEXTILES,B ,Q,1.08,1.08,1.08,1.08,1.08,1.03,2,500,540.00,
514266,ZENITH FIBRE,T ,Q,93.00,93.00,87.00,88.00,88.90,89.70,91,11813,1066651.00,
514274,AARVEE DENIM,B ,Q,76.65,76.65,67.60,68.20,67.60,75.10,270,14083,1003448.00,
514286,ASHIMA LTD. ,B ,Q,14.19,14.40,13.50,13.80,13.80,14.18,785,149236,2087003.00,
514296,HARYANA TEX ,B ,Q,4.46,4.46,4.31,4.31,4.31,4.39,5,5037,22410.00,
514300,PIONEER EMB ,B ,Q,44.90,46.00,40.70,44.00,44.00,42.60,1925,185983,8230331.00,
514302,VIPPY SPIN. ,B ,Q,25.90,28.85,24.90,27.35,27.35,24.55,261,53392,1439093.00,
514312,JAY HIND SYN,T ,Q,10.00,10.15,9.50,10.00,10.00,10.00,9,4880,48358.00,
514322,KAMADGIRI   ,B ,Q,98.15,114.20,94.00,109.60,109.60,95.20,561,45050,4887309.00,
514326,PATSPIN INDI,B ,Q,9.85,10.87,9.85,10.87,10.87,10.36,33,11589,125107.00,
514330,OVERSEAS SYN,P ,Q,17.10,17.10,17.10,17.10,17.10,17.90,1,100,1710.00,
514332,NEOINFRA    ,B ,Q,31.10,32.90,31.05,31.05,31.05,32.50,4,1900,62145.00,
514348,WINSOME YRN ,B ,Q,0.51,0.55,0.51,0.55,0.55,0.53,28,353500,180385.00,
514354,PREMIER POLY,B ,Q,15.49,15.49,14.30,14.50,14.50,14.76,13,4730,73070.00,
514358,EVERLON SYN.,B ,Q,1.64,1.64,1.64,1.64,1.64,1.57,1,100,164.00,
514366,CITIZEN YARN,T ,Q,157.70,157.70,157.70,157.70,157.70,160.90,2,251,39582.00,
514378,YARN SYNDICA,T ,Q,6.50,6.50,6.37,6.38,6.40,6.50,8,4406,28328.00,
514394,AJIL        ,B ,Q,54.20,63.90,54.20,55.35,55.10,58.95,28,1985,113891.00,
514400,GARWARE SYN.,T ,Q,29.00,29.95,27.15,27.15,27.15,28.55,20,8220,240226.00,
514412,SARUPINDUS  ,B ,Q,115.70,115.70,107.80,108.00,108.00,110.00,27,680,74458.00,
514414,OXFORD INDUS,T ,Q,1.11,1.11,1.01,1.01,1.01,1.06,9,4665,4714.00,
514418,MANORG      ,B ,Q,27.45,27.95,27.10,27.70,27.90,27.00,53,13070,358291.00,
514428,HINDU.ADHESI,B ,Q,28.55,28.55,28.30,28.30,28.30,28.15,3,160,4535.00,
514440,BPTEX       ,T ,Q,6.90,6.90,6.84,6.84,6.84,7.20,8,893,6109.00,
514442,SRI KPR IND ,T ,Q,23.40,25.80,23.40,25.80,25.80,24.60,56,14824,373788.00,
514448,JYOTI RESINS,B ,Q,15.05,15.05,14.65,14.65,14.65,15.35,2,3000,44150.00,
514450,MAHA.RUBTECH,B ,Q,3.00,3.25,3.00,3.10,3.10,3.10,15,11929,37481.00,
514470,WIMSOME TEXT,B ,Q,54.00,57.60,54.00,57.60,57.60,48.00,50,11680,664128.00,
514474,FAIRDEAL FIL,B ,Q,23.50,24.90,23.50,23.85,23.95,24.45,23,7800,185209.00,
515018,REG.CERAMIC ,T ,Q,3.57,3.57,3.23,3.35,3.35,3.40,7,875,2866.00,
515030,ASAHI IN.GLA,B ,Q,178.95,182.00,168.15,169.05,169.05,176.80,1940,111730,19811477.00,
515037,MURD.CERAM  ,B ,Q,24.00,26.20,24.00,26.20,26.20,21.85,499,128609,3335910.00,
515043,SAINT-GOBAIN,B ,Q,49.60,50.25,47.90,48.15,48.15,49.25,1250,253268,12408281.00,
515055,ANANTRAJ    ,B ,Q,44.80,46.60,43.65,45.10,45.10,44.35,5476,1029709,46794304.00,
515085,RESTILE CER.,B ,Q,6.05,6.06,6.00,6.06,6.06,5.05,36,17523,105978.00,
515093,MADHAV MARB.,B ,Q,59.00,61.00,57.30,58.20,58.20,59.10,269,32166,1908970.00,XD
515127,RAMMAICA (I),P ,Q,2.73,3.01,2.73,2.91,3.01,2.87,11,10200,28040.00,
515145,HIND.NAT.GLS,B ,Q,111.80,111.80,111.80,111.80,111.80,112.00,2,125,13975.00,
515147,HALDYN GLASS,B ,Q,40.00,40.90,38.25,38.65,38.65,39.75,662,190104,7587530.00,
516003,SARDA PLY.  ,B ,Q,68.00,68.00,62.15,63.50,63.95,68.85,48,6677,434132.00,
516007,MANGALAM TIM,B ,Q,14.44,14.44,14.44,14.44,14.44,13.76,14,3954,57095.00,
516016,SHREYANS IND,B ,Q,48.75,52.90,48.75,49.45,49.45,47.05,127,13706,689145.00,
516022,STAR PAPER  ,B ,Q,35.75,36.00,34.80,35.40,35.40,34.95,98,37304,1320414.00,
516030,YASH PAPERS ,B ,Q,9.88,11.53,9.88,11.53,11.53,9.61,260,197624,2246014.00,
516032,SARDA PAPERS,B ,Q,15.13,15.13,15.13,15.13,15.13,14.41,1,1,15.00,
516038,SOMA PAPERS ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.43,2,51,459.00,
516064,ARROW COATED,B ,Q,489.90,489.90,478.00,481.60,479.00,481.30,233,3189,1537366.00,
516072,VISHNU CHEM ,B ,Q,520.00,521.30,487.50,521.30,521.30,496.50,534,29884,15299945.00,
516078,JUMBO BAG   ,Z ,Q,3.93,3.93,3.92,3.92,3.92,4.07,2,400,1571.00,
516082,N.R.AGARWAL ,B ,Q,35.00,35.80,31.00,32.00,32.35,31.70,173,59779,1999083.00,
516086,SH.RAJES.PAP,T ,Q,7.46,7.46,6.84,7.40,6.84,7.11,5,620,4611.00,
516096,SANGAL PAPER,T ,Q,48.00,48.00,43.60,47.90,47.90,45.80,8,195,8753.00,
516098,VENTURA TEXL,B ,Q,15.15,15.68,15.15,15.68,15.68,15.38,11,1104,17195.00,
516108,S.I.PAPER   ,T ,Q,98.20,98.20,98.20,98.20,98.20,93.55,29,8541,838726.00,
517015,VINDHYA TELE,B ,Q,885.75,949.00,885.75,932.25,932.25,884.00,359,5551,5130533.00,
517035,RUTTONSHA IN,B ,Q,23.70,23.75,23.70,23.70,23.70,24.90,10,425,10073.00,
517041,ADORWELDING ,B ,Q,298.40,298.50,284.30,287.90,286.00,293.80,167,7573,2187516.00,
517059,SALZER ELEC ,B ,Q,255.00,307.40,253.00,305.20,305.20,256.20,25007,5072709,1464812693.00,
517063,JETINFOTRAN ,B ,Q,56.10,60.00,56.10,58.60,58.60,57.75,48,4918,289873.00,
517080,HIGHGROUND  ,B ,Q,56.50,56.50,53.00,53.05,53.05,55.95,331,192642,10358074.00,
517096,APLAB LTD.  ,T ,Q,27.00,27.00,27.00,27.00,27.00,27.90,3,150,4050.00,
517119,PCS TECH    ,B ,Q,24.40,26.00,24.40,25.30,25.30,24.85,28,3502,87828.00,
517140,MOSER BEAR  ,B ,Q,11.28,12.09,11.00,11.61,11.61,11.09,934,589431,6850648.00,
517146,USHA MART.LT,B ,Q,19.55,20.40,19.05,19.60,19.60,19.35,613,69982,1385289.00,
517164,ZENITH COMP.,B ,Q,2.80,3.02,2.80,3.02,3.02,2.88,11,3100,9021.00,
517166,SPEL SEMICON,B ,Q,16.43,16.43,15.50,15.68,15.60,15.65,137,62522,992945.00,
517168,SUBROS LTD. ,B ,Q,97.00,101.90,96.20,97.30,97.30,96.95,1124,72731,7182346.00,
517174,HONEYWELL   ,B ,Q,8774.00,8849.00,8652.10,8682.00,8652.10,8719.90,180,383,3346656.00,
517201,SWITCH.TECH.,B ,Q,87.30,88.00,86.00,87.95,87.95,89.50,17,1828,159724.00,
517206,LUMAX IND   ,B ,Q,511.00,538.90,495.00,501.00,501.00,523.00,761,18601,9588900.00,
517214,SPICEMOBI   ,B ,Q,20.25,23.95,20.25,22.05,22.05,22.50,24,5584,123760.00,
517224,SUJANA INDUS,B ,Q,1.84,1.84,1.53,1.62,1.62,1.70,62,81838,133369.00,
517228,TREND ELECT ,B ,Q,30.95,30.95,30.95,30.95,30.95,28.45,1,1,30.00,
517230,PREM.AU.ELEC,B ,Q,15.10,16.20,15.10,15.20,15.20,15.09,31,4345,66217.00,
517236,CALCOM VISIO,B ,Q,3.13,3.13,3.13,3.13,3.13,2.99,1,295,923.00,
517246,BCC FUBA    ,T ,Q,2.15,2.15,2.15,2.15,2.15,2.15,1,242,520.00,
517258,PRECISION EL,T ,Q,46.80,48.00,45.60,45.85,45.85,48.00,24,5119,236068.00,
517271,HBL P SYS   ,B ,Q,48.25,54.40,47.30,52.80,52.80,48.25,7205,1443688,74914836.00,
517286,AUTOPAL IND.,P ,Q,30.20,32.65,29.65,32.65,32.65,31.20,4,500,15250.00,
517288,GUJ.POLY-AVX,B ,Q,10.20,10.20,9.25,9.33,9.33,9.72,24,14931,151719.00,
517296,PHOENIXLL   ,B ,Q,135.90,137.80,130.50,131.00,131.00,135.00,462,35389,4716595.00,
517300,GUJ.IND.POW.,B ,Q,84.00,87.75,83.50,86.40,86.40,83.55,519,38979,3363222.00,
517326,CMC LTD.    ,A ,Q,1945.00,1970.00,1931.50,1965.65,1965.65,1933.70,199,2656,5200237.00,
517330,CMI LTD.    ,B ,Q,185.00,186.90,176.90,180.40,180.40,178.70,422,38567,7044721.00,
517334,MOTHERSON SS,A ,Q,381.00,393.50,378.90,390.80,390.80,374.05,13237,377899,145931270.00,
517344,MINDTECK (I),B ,Q,83.90,83.90,80.00,80.80,80.80,82.30,221,25753,2098395.00,
517354,HAVELLSINDIA,A ,Q,274.30,279.50,271.10,277.70,278.95,272.70,2165,110463,30495277.00,
517356,ACI INFOCOM ,B ,Q,9.32,10.13,9.32,9.40,9.40,9.77,49,90373,869567.00,
517370,INCAP LTD.  ,T ,Q,33.50,36.45,33.30,34.95,34.95,34.90,17,3515,118739.00,
517372,GUJ.INTRUX  ,B ,Q,95.00,98.00,91.90,97.90,98.00,94.10,5,845,82429.00,
517380,IGARSHI MOT ,B ,Q,729.00,774.00,727.25,753.25,753.25,722.50,5505,126732,96208746.00,
517385,SYMPHONY    ,B ,Q,1818.85,1934.30,1818.00,1916.85,1916.85,1816.15,1053,6941,13160741.00,
517393,VINTRON INF.,B ,Q,3.00,3.00,3.00,3.00,3.00,3.00,3,900,2700.00,
517399,VXL INSTRUM.,T ,Q,14.00,14.01,14.00,14.00,14.00,13.35,3,600,8401.00,
517403,SUN SOURCE  ,T ,Q,2.22,2.22,2.22,2.22,2.22,2.18,6,3600,7992.00,
517411,SHYAM TELEC.,B ,Q,29.50,31.20,29.50,31.00,31.10,30.10,27,10887,329601.00,
517415,LEE&NEE SOFT,B ,Q,3.50,3.50,3.05,3.12,3.19,3.19,37,4005,12707.00,
517417,PATEL AIRTEM,B ,Q,148.00,152.00,147.50,148.70,147.50,148.70,94,6101,917684.00,
517421,BFLYGANDHI  ,B ,Q,191.40,193.00,187.10,187.60,187.60,189.60,222,16890,3208340.00,
517429,VJIL CONSULT,B ,Q,11.50,11.50,11.50,11.50,11.50,11.92,1,500,5750.00,
517437,DUTRON POLY.,T ,Q,53.00,53.00,53.00,53.00,53.00,50.50,15,850,45050.00,
517447,R.S.SOFTWARE,B ,Q,182.00,189.60,180.40,183.90,183.90,180.00,2867,177239,32943525.00,
517449,MAGNA ELECTR,B ,Q,107.40,129.90,107.40,125.80,124.50,120.10,46,3825,488385.00,
517463,LINAKS MICRO,T ,Q,1.50,1.50,1.50,1.50,1.50,1.53,1,1000,1500.00,
517467,MARSONS     ,B ,Q,4.74,4.74,4.45,4.45,4.45,4.52,60,129677,583440.00,
517471,KOA TOOL IN ,T ,Q,0.40,0.40,0.40,0.40,0.40,0.40,3,9600,3840.00,
517477,ELNET TECH. ,B ,Q,72.00,72.00,70.00,70.00,70.00,72.05,16,2050,146160.00,
517494,ACCEL TRANS ,B ,Q,9.25,9.25,8.79,8.79,8.79,9.25,4,402,3534.00,
517496,RICOH INDIA ,B ,Q,1032.00,1069.00,990.00,998.25,998.25,1030.75,1574,41848,42940021.00,
517498,WEBELSOLAR  ,B ,Q,23.25,23.50,23.20,23.30,23.50,23.55,26,3250,75975.00,
517500,ROTO PUMPS  ,B ,Q,104.00,109.00,103.20,105.10,104.50,103.80,175,24609,2597209.00,
517506,TTK PRESTIGE,A ,Q,3925.00,3944.30,3847.85,3869.50,3869.50,3864.95,199,611,2380620.00,
517514,DHINDIA     ,B ,Q,23.55,28.40,23.55,25.00,25.00,25.40,43,7900,206572.00,
517518,LLOYD ELECT.,B ,Q,262.00,265.90,255.60,257.50,257.50,259.70,1117,46265,12067404.00,
517522,RAJ GLO WIR ,B ,Q,93.00,93.85,93.00,93.85,93.85,89.40,9,730,68083.00,
517530,SURANATP    ,B ,Q,6.74,6.74,6.17,6.23,6.22,6.25,58,14607,92858.00,
517536,ONWARD TECHN,B ,Q,79.60,82.25,78.65,79.15,79.00,78.10,159,9486,762051.00,
517544,CENTUM ELEC ,B ,Q,853.00,855.75,825.25,832.25,832.25,850.75,140,2130,1786138.00,
517546,ALFA TRANSFO,B ,Q,19.50,19.50,18.00,18.10,18.10,19.00,18,565,10958.00,
517548,STARLITE COM,T ,Q,13.97,13.97,13.97,13.97,13.97,13.31,4,590,8242.00,
517552,ADVANCED MIC,B ,Q,11.00,11.34,11.00,11.34,11.34,10.80,3,156,1718.00,
517554,NHCFOODS    ,B ,Q,15.70,15.90,15.30,15.55,15.55,15.45,50,9333,146472.00,
517556,PVP VENT LTD,B ,Q,7.50,7.83,7.40,7.70,7.70,7.31,721,236922,1809890.00,
517562,TRIGYN TECH ,B ,Q,47.20,47.60,42.50,42.70,42.70,45.60,1263,78757,3501970.00,
517564,G.R.CABLES  ,T ,Q,0.93,0.97,0.91,0.94,0.94,0.93,18,8118,7664.00,
517569,KEI INDUST. ,B ,Q,106.70,113.80,106.40,112.70,112.70,106.70,4720,456278,50904546.00,
517571,IMPPOWERS   ,B ,Q,91.25,92.65,88.40,90.20,90.00,90.65,167,8961,809739.00,
517973,DMC EDU     ,T ,Q,0.95,0.95,0.92,0.95,0.95,0.95,8,3541,3351.00,
518011,KEERTHI     ,T ,Q,88.55,88.60,88.55,88.55,88.55,90.35,27,3091,273708.00,
518029,GUJ.SIDH.CEM,B ,Q,30.10,30.90,29.50,29.65,29.65,30.00,244,36486,1103561.00,
518075,SURAJ PRODUC,B ,Q,19.00,19.00,18.50,18.50,18.50,19.00,3,200,3750.00,
518091,ANJANI PORTL,B ,Q,187.10,201.70,185.00,195.40,195.40,195.80,436,47132,9139688.00,
